,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
16,118,174,2,5,26,37,3,0,4,0,63,3,0,0,47,0,6,9,0,9,1,177,84,3,653,1,118,3,7,6,0,0,7,1,1,1,7,0,70,6,1,0,0,1,48,29,2,0,0,3
17,104,106,202,215,4,19,29,0,17,0,25,0,2,0,87,0,2,180,3,12,0,66,47,0,65,1,31,1,12,31,1,0,1,1,1,8,69,2,102,17,0,1,2,2,17,6,0,1,0,0
18,270,285,47,45,21,19,10,3,25,3,20,7,0,0,145,1,0,23,9,4,2,192,12,0,66,10,210,1,2,22,0,0,4,2,0,1,30,1,146,128,0,0,2,9,10,20,2,0,0,0
19,233,1121,3,1,1,19,7,4,45,0,6,4,8,3,21,0,0,0,0,9,19,8,2,2,10,10,35,2,0,6,1,1,3,1,5,5,14,0,139,173,0,0,0,0,0,4,0,0,0,0
20,117,564,0,0,2,22,6,2,263,1,1,0,0,0,2,0,0,4,0,0,321,1,0,0,0,0,8,0,0,2,0,0,1,0,0,0,0,0,292,105,0,0,0,0,0,0,0,0,0,0
21,15,11,43,42,53,70,5,0,65,1,65,3,0,0,6,0,0,1,0,1,8,1231,103,0,18,14,18,0,2,4,0,0,0,0,0,0,2,0,10,8,1,0,1,0,12,3,27,0,3,3
22,32,22,24,22,42,79,23,1,83,4,136,0,0,4,4,1,0,1,0,0,6,610,543,0,24,16,20,1,1,6,0,0,0,0,1,1,3,0,24,16,0,0,1,0,16,1,19,3,5,1
23,315,673,2,5,18,45,21,9,34,2,27,1,0,1,58,5,0,1,2,5,16,14,2,12,67,5,310,1,0,5,0,0,2,1,11,1,4,1,103,106,0,0,0,1,1,3,2,1,0,1
24,132,168,5,7,30,43,0,1,3,0,57,1,0,0,28,0,1,5,0,1,0,223,87,0,825,0,150,0,2,1,0,0,3,0,1,1,7,0,43,3,0,0,0,1,36,26,0,0,1,1
25,78,173,14,9,1,3,0,0,146,0,70,0,1,1,18,0,0,3,1,4,0,72,42,3,12,443,19,2,3,67,0,1,0,2,0,0,1,0,104,399,0,0,0,5,5,1,34,2,0,0
26,232,718,0,1,27,69,13,3,38,8,11,1,1,2,38,12,0,0,0,2,19,15,9,3,40,3,449,0,1,2,0,0,13,0,3,1,1,0,61,77,0,0,0,0,2,4,1,0,1,2
27,182,666,0,0,1,11,6,1,25,1,1,0,1,5,28,0,0,5,0,1,34,7,1,1,8,60,34,51,0,29,0,0,1,2,0,3,16,0,185,532,4,0,0,1,1,0,0,0,0,0
28,153,322,60,130,3,9,8,0,10,0,16,2,0,0,101,0,1,123,2,2,0,128,40,0,176,3,32,2,44,31,0,0,5,1,0,2,107,0,195,44,1,0,2,4,35,7,1,2,1,0
29,43,39,225,80,40,137,122,4,118,0,57,1,1,2,10,1,0,1,1,2,11,164,76,1,4,11,12,2,0,336,0,0,1,1,1,0,1,1,100,108,2,0,0,0,0,1,3,0,0,0
30,171,272,8,17,19,51,1,0,147,0,71,8,1,0,141,0,1,14,0,2,0,31,8,1,71,20,55,3,2,23,0,0,11,0,3,21,39,1,458,112,4,0,1,2,3,14,1,0,0,1
