,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
30,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,1,1,0,0,0,1,0,0,1,1,1,1,3,1,5,0,0,1,0,2,1,0,4,3,3,4,2,0,1,3,0,0,2,3
31,0,2,0,0,0,0,2,0,0,0,0,0,3,4,0,0,2,0,1,1,0,1,0,1,0,5,2,1,0,0,0,11,0,0,0,2,0,2,3,3,0,0,0,1,0,2,0,0,0,1
32,0,4,0,0,0,0,1,1,1,0,0,2,0,0,3,1,0,0,2,1,1,2,0,3,0,1,1,1,0,0,0,0,9,0,1,1,0,1,0,1,1,3,2,2,0,1,1,0,0,2
33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,2,2,0,2,1,2,13,0,1,5,1,4,2,2,1,0,1,0,1,1,0,0,1
34,2,3,0,0,2,1,0,0,1,0,0,3,0,0,0,0,2,0,2,0,0,0,0,8,0,2,1,0,4,0,1,0,3,0,5,1,2,1,1,1,1,1,0,1,1,0,0,0,0,0
35,3,1,0,0,1,0,0,0,0,0,0,1,3,2,1,0,0,0,0,1,0,0,0,2,0,1,1,1,2,0,4,1,3,2,0,4,0,0,1,4,3,4,1,0,0,1,0,0,1,1
36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,1,1,3,0,0,0,0,1,0,0,2,3,1,3,0,1,2,0,0,7,0,3,4,2,2,3,0,0,1,0,1,1,3
37,0,0,1,0,0,0,0,2,1,0,0,2,0,0,1,0,1,0,2,1,0,2,0,0,1,1,0,1,1,1,0,0,2,0,0,0,0,10,3,1,1,2,1,2,5,4,0,1,0,0
38,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,4,0,2,0,1,0,2,2,1,1,0,6,0,0,1,0,1,0,1,7,2,1,4,0,0,0,1,0,0,0,7
39,1,3,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,3,0,1,1,2,0,1,0,2,1,0,0,2,0,0,0,3,1,0,5,14,0,1,0,0,0,1,0,0,0,0
40,1,2,0,0,0,0,1,0,0,0,0,0,1,4,2,0,0,0,0,1,0,0,0,1,2,0,1,0,2,1,2,0,2,0,0,1,4,0,3,4,9,0,0,0,1,3,0,1,0,1
41,1,1,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,1,1,3,0,0,0,0,0,1,1,1,3,0,0,0,3,1,0,2,1,3,4,3,2,6,0,0,1,1,1,0,0,0
42,1,0,3,2,0,0,0,0,0,0,0,2,1,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,0,19,0,0,1,2,0,0,1
43,2,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,4,1,1,0,0,1,0,2,1,0,0,1,0,0,0,0,2,1,0,1,0,1,14,2,3,2,1,0,2
44,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,2,0,1,0,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,0,6,18,0,2,2,3,2
45,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,3,1,0,3,1,0,0,0,0,0,0,3,0,1,2,0,3,1,1,2,0,0,1,4,12,0,1,0,1
46,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,23,6,2,0
47,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,4,26,2,1
48,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,1,0,0,1,0,37,1
49,0,0,0,0,1,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40
